Filename:	P:\EPR_user_data\Tarabek\Pracovne\IOCB\IOCB_EPR_Measurements\Violog_wire_Lubos_Magda\Merania_&_Vysledky\Wire_1\TMPhenylDiam_Quant_I\RAW\TMPDA_CV_b.par	 Date: 08/02/2011   Time: 09:50

Slice 1
X [G]	Y []	Intensity
3472.969971	1.000000	-27620.412109
3473.020020	1.000000	-29527.412109
3473.070068	1.000000	9367.587891
3473.120117	1.000000	15425.587891
3473.169922	1.000000	-3933.412354
3473.219971	1.000000	44696.585938
3473.270020	1.000000	18558.587891
3473.320068	1.000000	54059.585938
3473.370117	1.000000	7808.587891
3473.419922	1.000000	-50271.414063
3473.469971	1.000000	13880.587891
3473.520020	1.000000	-21066.412109
3473.570068	1.000000	-80134.414063
3473.620117	1.000000	1537.587646
3473.669922	1.000000	-25730.412109
3473.719971	1.000000	22079.587891
3473.770020	1.000000	44456.585938
3473.820068	1.000000	47554.585938
3473.870117	1.000000	-24098.412109
3473.919922	1.000000	-7964.412109
3473.969971	1.000000	68882.585938
3474.020020	1.000000	40999.585938
3474.070068	1.000000	-54247.414063
3474.120117	1.000000	31637.587891
3474.169922	1.000000	-20536.412109
3474.219971	1.000000	-2748.412354
3474.270020	1.000000	8116.587891
3474.320068	1.000000	15552.587891
3474.370117	1.000000	55220.585938
3474.419922	1.000000	64304.585938
3474.469971	1.000000	-78141.414063
3474.520020	1.000000	-68742.414063
3474.570068	1.000000	24214.587891
3474.620117	1.000000	63127.585938
3474.669922	1.000000	95898.585938
3474.719971	1.000000	-50489.414063
3474.770020	1.000000	-13939.412109
3474.820068	1.000000	-36088.414063
3474.870117	1.000000	-88830.414063
3474.919922	1.000000	-44924.414063
3474.969971	1.000000	-41672.414063
3475.020020	1.000000	-45519.414063
3475.070068	1.000000	-77651.414063
3475.120117	1.000000	-103148.414063
3475.169922	1.000000	-50239.414063
3475.219971	1.000000	26921.587891
3475.270020	1.000000	-780.412292
3475.320068	1.000000	-74425.414063
3475.370117	1.000000	-26351.412109
3475.419922	1.000000	41080.585938
3475.469971	1.000000	52695.585938
3475.520020	1.000000	35230.585938
3475.570068	1.000000	2304.587646
3475.620117	1.000000	44057.585938
3475.669922	1.000000	70673.585938
3475.719971	1.000000	36968.585938
3475.770020	1.000000	26828.587891
3475.820068	1.000000	-74764.414063
3475.870117	1.000000	-45292.414063
3475.919922	1.000000	-48909.414063
3475.969971	1.000000	-26431.412109
3476.020020	1.000000	-45866.414063
3476.070068	1.000000	-22848.412109
3476.120117	1.000000	-63424.414063
3476.169922	1.000000	-39425.414063
3476.219971	1.000000	20408.587891
3476.270020	1.000000	40518.585938
3476.320068	1.000000	34447.585938
3476.370117	1.000000	10051.587891
3476.419922	1.000000	-13533.412109
3476.469971	1.000000	28289.587891
3476.520020	1.000000	-28506.412109
3476.570068	1.000000	-72025.414063
3476.620117	1.000000	50578.585938
3476.669922	1.000000	-11721.412109
3476.719971	1.000000	-31631.412109
3476.770020	1.000000	-318.412292
3476.820068	1.000000	-39066.414063
3476.870117	1.000000	-22369.412109
3476.919922	1.000000	-53558.414063
3476.969971	1.000000	-83084.414063
3477.020020	1.000000	29034.587891
3477.070068	1.000000	-799.412292
3477.120117	1.000000	-27285.412109
3477.169922	1.000000	-64843.414063
3477.219971	1.000000	-30320.412109
3477.270020	1.000000	42438.585938
3477.320068	1.000000	29202.587891
3477.370117	1.000000	34203.585938
3477.419922	1.000000	52799.585938
3477.469971	1.000000	46261.585938
3477.520020	1.000000	80591.585938
3477.570068	1.000000	15780.587891
3477.620117	1.000000	-2528.412354
3477.669922	1.000000	8969.587891
3477.719971	1.000000	-45645.414063
3477.770020	1.000000	-63981.414063
3477.820068	1.000000	-4275.412109
3477.870117	1.000000	45507.585938
3477.919922	1.000000	21677.587891
3477.969971	1.000000	29.587706
3478.020020	1.000000	-28756.412109
3478.070068	1.000000	-44039.414063
3478.120117	1.000000	-31262.412109
3478.169922	1.000000	-25130.412109
3478.219971	1.000000	-61652.414063
3478.270020	1.000000	-21654.412109
3478.320068	1.000000	-16434.412109
3478.370117	1.000000	50891.585938
3478.419922	1.000000	54947.585938
3478.469971	1.000000	21596.587891
3478.520020	1.000000	2345.587646
3478.570068	1.000000	-32115.412109
3478.620117	1.000000	37733.585938
3478.669922	1.000000	10121.587891
3478.719971	1.000000	-37380.414063
3478.770020	1.000000	-34427.414063
3478.820068	1.000000	2851.587646
3478.870117	1.000000	-57058.414063
3478.919922	1.000000	-31530.412109
3478.969971	1.000000	9360.587891
3479.020020	1.000000	27455.587891
3479.070068	1.000000	-1035.412354
3479.120117	1.000000	52955.585938
3479.169922	1.000000	22681.587891
3479.219971	1.000000	36572.585938
3479.270020	1.000000	23216.587891
3479.320068	1.000000	-42769.414063
3479.370117	1.000000	-57454.414063
3479.419922	1.000000	-116528.414063
3479.469971	1.000000	-26034.412109
3479.520020	1.000000	-56371.414063
3479.570068	1.000000	-45158.414063
3479.620117	1.000000	73446.585938
3479.669922	1.000000	162235.593750
3479.719971	1.000000	108809.585938
3479.770020	1.000000	-30448.412109
3479.820068	1.000000	-71723.414063
3479.870117	1.000000	-28306.412109
3479.919922	1.000000	-52339.414063
3479.969971	1.000000	-65046.414063
3480.020020	1.000000	-17477.412109
3480.070068	1.000000	1310.587646
3480.120117	1.000000	-78914.414063
3480.169922	1.000000	-69393.414063
3480.219971	1.000000	24815.587891
3480.270020	1.000000	76184.585938
3480.320068	1.000000	-29692.412109
3480.370117	1.000000	-15209.412109
3480.419922	1.000000	-60652.414063
3480.469971	1.000000	-33213.414063
3480.520020	1.000000	7796.587891
3480.570068	1.000000	46989.585938
3480.620117	1.000000	35528.585938
3480.669922	1.000000	7405.587891
3480.719971	1.000000	17747.587891
3480.770020	1.000000	35750.585938
3480.820068	1.000000	-12375.412109
3480.870117	1.000000	-85091.414063
3480.919922	1.000000	-18453.412109
3480.969971	1.000000	-17773.412109
3481.020020	1.000000	48721.585938
3481.070068	1.000000	97219.585938
3481.120117	1.000000	-46925.414063
3481.169922	1.000000	63447.585938
3481.219971	1.000000	25120.587891
3481.270020	1.000000	-4491.412109
3481.320068	1.000000	8927.587891
3481.370117	1.000000	-13334.412109
3481.419922	1.000000	7839.587891
3481.469971	1.000000	50233.585938
3481.520020	1.000000	92471.585938
3481.570068	1.000000	27351.587891
3481.620117	1.000000	-13344.412109
3481.669922	1.000000	-48553.414063
3481.719971	1.000000	86216.585938
3481.770020	1.000000	35268.585938
3481.820068	1.000000	-119602.414063
3481.870117	1.000000	-8100.412109
3481.919922	1.000000	18999.587891
3481.969971	1.000000	11431.587891
3482.020020	1.000000	-15653.412109
3482.070068	1.000000	-39087.414063
3482.120117	1.000000	35136.585938
3482.169922	1.000000	-21512.412109
3482.219971	1.000000	-56609.414063
3482.270020	1.000000	-55322.414063
3482.320068	1.000000	-55342.414063
3482.370117	1.000000	-58820.414063
3482.419922	1.000000	-47637.414063
3482.469971	1.000000	-50273.414063
3482.520020	1.000000	-45846.414063
3482.570068	1.000000	41974.585938
3482.620117	1.000000	82201.585938
3482.669922	1.000000	80993.585938
3482.719971	1.000000	67737.585938
3482.770020	1.000000	8884.587891
3482.820068	1.000000	-359.412292
3482.870117	1.000000	-15170.412109
3482.919922	1.000000	26235.587891
3482.969971	1.000000	2454.587646
3483.020020	1.000000	57303.585938
3483.070068	1.000000	-12045.412109
3483.120117	1.000000	53186.585938
3483.169922	1.000000	-34147.414063
3483.219971	1.000000	-121088.414063
3483.270020	1.000000	19530.587891
3483.320068	1.000000	-5917.412109
3483.370117	1.000000	-39088.414063
3483.419922	1.000000	728.587708
3483.469971	1.000000	-5026.412109
3483.520020	1.000000	10172.587891
3483.570068	1.000000	-25186.412109
3483.620117	1.000000	14398.587891
3483.669922	1.000000	82045.585938
3483.719971	1.000000	40840.585938
3483.770020	1.000000	12622.587891
3483.820068	1.000000	-10532.412109
3483.870117	1.000000	-12652.412109
3483.919922	1.000000	22688.587891
3483.969971	1.000000	-27490.412109
3484.020020	1.000000	-97669.414063
3484.070068	1.000000	-33579.414063
3484.120117	1.000000	-28033.412109
3484.169922	1.000000	-16473.412109
3484.219971	1.000000	46201.585938
3484.270020	1.000000	21265.587891
3484.320068	1.000000	28110.587891
3484.370117	1.000000	17517.587891
3484.419922	1.000000	-31626.412109
3484.469971	1.000000	-47809.414063
3484.520020	1.000000	31449.587891
3484.570068	1.000000	57952.585938
3484.620117	1.000000	34330.585938
3484.669922	1.000000	72161.585938
3484.719971	1.000000	88452.585938
3484.770020	1.000000	52612.585938
3484.820068	1.000000	-60626.414063
3484.870117	1.000000	-73440.414063
3484.919922	1.000000	-40580.414063
3484.969971	1.000000	4648.587891
3485.020020	1.000000	-339.412292
3485.070068	1.000000	617.587708
3485.120117	1.000000	-92003.414063
3485.169922	1.000000	-13367.412109
3485.219971	1.000000	28205.587891
3485.270020	1.000000	33632.585938
3485.320068	1.000000	-22320.412109
3485.370117	1.000000	-54104.414063
3485.419922	1.000000	-110925.414063
3485.469971	1.000000	-9147.412109
3485.520020	1.000000	47303.585938
3485.570068	1.000000	-47176.414063
3485.620117	1.000000	10992.587891
3485.669922	1.000000	80601.585938
3485.719971	1.000000	44097.585938
3485.770020	1.000000	52890.585938
3485.820068	1.000000	-53127.414063
3485.870117	1.000000	18815.587891
3485.919922	1.000000	11429.587891
3485.969971	1.000000	13499.587891
3486.020020	1.000000	23240.587891
3486.070068	1.000000	11523.587891
3486.120117	1.000000	2927.587646
3486.169922	1.000000	-55479.414063
3486.219971	1.000000	-11736.412109
3486.270020	1.000000	-2327.412354
3486.320068	1.000000	-54591.414063
3486.370117	1.000000	-134589.406250
3486.419922	1.000000	-85964.414063
3486.469971	1.000000	-41529.414063
3486.520020	1.000000	27994.587891
3486.570068	1.000000	47985.585938
3486.620117	1.000000	43688.585938
3486.669922	1.000000	2411.587646
3486.719971	1.000000	-9339.412109
3486.770020	1.000000	-6719.412109
3486.820068	1.000000	-116519.414063
3486.870117	1.000000	-71475.414063
3486.919922	1.000000	-18166.412109
3486.969971	1.000000	-25290.412109
3487.020020	1.000000	-73996.414063
3487.070068	1.000000	-56134.414063
3487.120117	1.000000	-102015.414063
3487.169922	1.000000	-45527.414063
3487.219971	1.000000	-27932.412109
3487.270020	1.000000	39602.585938
3487.320068	1.000000	17932.587891
3487.370117	1.000000	-20769.412109
3487.419922	1.000000	20033.587891
3487.469971	1.000000	-36841.414063
3487.520020	1.000000	-42833.414063
3487.570068	1.000000	-28117.412109
3487.620117	1.000000	12676.587891
3487.669922	1.000000	-29522.412109
3487.719971	1.000000	-523.412292
3487.770020	1.000000	38189.585938
3487.820068	1.000000	-11984.412109
3487.870117	1.000000	62524.585938
3487.919922	1.000000	17374.587891
3487.969971	1.000000	3104.587646
3488.020020	1.000000	136407.593750
3488.070068	1.000000	79175.585938
3488.120117	1.000000	38698.585938
3488.169922	1.000000	51398.585938
3488.219971	1.000000	66292.585938
3488.270020	1.000000	77539.585938
3488.320068	1.000000	61752.585938
3488.370117	1.000000	84559.585938
3488.419922	1.000000	52545.585938
3488.469971	1.000000	57154.585938
3488.520020	1.000000	27530.587891
3488.570068	1.000000	3577.587646
3488.620117	1.000000	7983.587891
3488.669922	1.000000	16698.587891
3488.719971	1.000000	-16390.412109
3488.770020	1.000000	-33332.414063
3488.820068	1.000000	-3511.412354
3488.870117	1.000000	31636.587891
3488.919922	1.000000	-1845.412354
3488.969971	1.000000	-36158.414063
3489.020020	1.000000	-103936.414063
3489.070068	1.000000	-39522.414063
3489.120117	1.000000	-7456.412109
3489.169922	1.000000	70123.585938
3489.219971	1.000000	5954.587891
3489.270020	1.000000	62359.585938
3489.320068	1.000000	49453.585938
3489.370117	1.000000	101411.585938
3489.419922	1.000000	82107.585938
3489.469971	1.000000	31591.587891
3489.520020	1.000000	38039.585938
3489.570068	1.000000	62524.585938
3489.620117	1.000000	3493.587646
3489.669922	1.000000	-39311.414063
3489.719971	1.000000	3882.587646
3489.770020	1.000000	-6530.412109
3489.820068	1.000000	29792.587891
3489.870117	1.000000	58753.585938
3489.919922	1.000000	-27261.412109
3489.969971	1.000000	-25301.412109
3490.020020	1.000000	9474.587891
3490.070068	1.000000	-31242.412109
3490.120117	1.000000	-56747.414063
3490.169922	1.000000	2188.587646
3490.219971	1.000000	28923.587891
3490.270020	1.000000	30164.587891
3490.320068	1.000000	-58389.414063
3490.370117	1.000000	-56164.414063
3490.419922	1.000000	29093.587891
3490.469971	1.000000	29812.587891
3490.520020	1.000000	-3044.412354
3490.570068	1.000000	-70157.414063
3490.620117	1.000000	-49103.414063
3490.669922	1.000000	-20573.412109
3490.719971	1.000000	25504.587891
3490.770020	1.000000	-43963.414063
3490.820068	1.000000	8899.587891
3490.870117	1.000000	-13823.412109
3490.919922	1.000000	-13843.412109
3490.969971	1.000000	-44416.414063
3491.020020	1.000000	5921.587891
3491.070068	1.000000	82231.585938
3491.120117	1.000000	67887.585938
3491.169922	1.000000	1542.587646
3491.219971	1.000000	36569.585938
3491.270020	1.000000	25036.587891
3491.320068	1.000000	76542.585938
3491.370117	1.000000	67919.585938
3491.419922	1.000000	-30578.412109
3491.469971	1.000000	5582.587891
3491.520020	1.000000	107025.585938
3491.570068	1.000000	51423.585938
3491.620117	1.000000	-13294.412109
3491.669922	1.000000	26793.587891
3491.719971	1.000000	23275.587891
3491.770020	1.000000	77698.585938
3491.820068	1.000000	-38862.414063
3491.870117	1.000000	-55255.414063
3491.919922	1.000000	-62547.414063
3491.969971	1.000000	-9237.412109
3492.020020	1.000000	-54894.414063
3492.070068	1.000000	-85467.414063
3492.120117	1.000000	-323.412292
3492.169922	1.000000	-91846.414063
3492.219971	1.000000	27957.587891
3492.270020	1.000000	45269.585938
3492.320068	1.000000	11786.587891
3492.370117	1.000000	17905.587891
3492.419922	1.000000	-45512.414063
3492.469971	1.000000	-4644.412109
3492.520020	1.000000	29438.587891
3492.570068	1.000000	-37592.414063
3492.620117	1.000000	17378.587891
3492.669922	1.000000	14361.587891
3492.719971	1.000000	31776.587891
3492.770020	1.000000	-18514.412109
3492.820068	1.000000	29733.587891
3492.870117	1.000000	-41925.414063
3492.919922	1.000000	-35728.414063
3492.969971	1.000000	-23422.412109
3493.020020	1.000000	16807.587891
3493.070068	1.000000	10583.587891
3493.120117	1.000000	-75617.414063
3493.169922	1.000000	-19685.412109
3493.219971	1.000000	48326.585938
3493.270020	1.000000	101568.585938
3493.320068	1.000000	29403.587891
3493.370117	1.000000	20122.587891
3493.419922	1.000000	63043.585938
3493.469971	1.000000	-10725.412109
3493.520020	1.000000	34122.585938
3493.570068	1.000000	80572.585938
3493.620117	1.000000	61140.585938
3493.669922	1.000000	36478.585938
3493.719971	1.000000	-22416.412109
3493.770020	1.000000	21865.587891
3493.820068	1.000000	-91610.414063
3493.870117	1.000000	-104228.414063
3493.919922	1.000000	-134256.406250
3493.969971	1.000000	-188057.406250
3494.020020	1.000000	-220581.406250
3494.070068	1.000000	-67929.414063
3494.120117	1.000000	-113880.414063
3494.169922	1.000000	-93077.414063
3494.219971	1.000000	-60327.414063
3494.270020	1.000000	-126766.414063
3494.320068	1.000000	-133689.406250
3494.370117	1.000000	-96592.414063
3494.419922	1.000000	-95981.414063
3494.469971	1.000000	39120.585938
3494.520020	1.000000	46857.585938
3494.570068	1.000000	27044.587891
3494.620117	1.000000	47956.585938
3494.669922	1.000000	73734.585938
3494.719971	1.000000	54095.585938
3494.770020	1.000000	68172.585938
3494.820068	1.000000	50509.585938
3494.870117	1.000000	-18664.412109
3494.919922	1.000000	16167.587891
3494.969971	1.000000	28710.587891
3495.020020	1.000000	-20506.412109
3495.070068	1.000000	-11548.412109
3495.120117	1.000000	22488.587891
3495.169922	1.000000	-25936.412109
3495.219971	1.000000	67576.585938
3495.270020	1.000000	113605.585938
3495.320068	1.000000	52281.585938
3495.370117	1.000000	2602.587646
3495.419922	1.000000	-24312.412109
3495.469971	1.000000	31081.587891
3495.520020	1.000000	34472.585938
3495.570068	1.000000	-49279.414063
3495.620117	1.000000	-52040.414063
3495.669922	1.000000	-4583.412109
3495.719971	1.000000	-9959.412109
3495.770020	1.000000	-124251.414063
3495.820068	1.000000	-33750.414063
3495.870117	1.000000	-97055.414063
3495.919922	1.000000	-114561.414063
3495.969971	1.000000	-61266.414063
3496.020020	1.000000	-71088.414063
3496.070068	1.000000	-89806.414063
3496.120117	1.000000	-64969.414063
3496.169922	1.000000	-54759.414063
3496.219971	1.000000	-99609.414063
3496.270020	1.000000	-103409.414063
3496.320068	1.000000	-89216.414063
3496.370117	1.000000	-24713.412109
3496.419922	1.000000	41967.585938
3496.469971	1.000000	67387.585938
3496.520020	1.000000	-8732.412109
3496.570068	1.000000	19042.587891
3496.620117	1.000000	-23793.412109
3496.669922	1.000000	-26910.412109
3496.719971	1.000000	74534.585938
3496.770020	1.000000	31967.587891
3496.820068	1.000000	127.587708
3496.870117	1.000000	-29213.412109
3496.919922	1.000000	2424.587646
3496.969971	1.000000	-64745.414063
3497.020020	1.000000	-16697.412109
3497.070068	1.000000	24306.587891
3497.120117	1.000000	325.587708
3497.169922	1.000000	-13803.412109
3497.219971	1.000000	-53353.414063
3497.270020	1.000000	-39620.414063
3497.320068	1.000000	16681.587891
3497.370117	1.000000	-25971.412109
3497.419922	1.000000	65692.585938
3497.469971	1.000000	86813.585938
3497.520020	1.000000	73131.585938
3497.570068	1.000000	44365.585938
3497.620117	1.000000	19535.587891
3497.669922	1.000000	-14886.412109
3497.719971	1.000000	-82960.414063
3497.770020	1.000000	-86106.414063
3497.820068	1.000000	34940.585938
3497.870117	1.000000	48846.585938
3497.919922	1.000000	-70591.414063
3497.969971	1.000000	-115073.414063
3498.020020	1.000000	-11855.412109
3498.070068	1.000000	19877.587891
3498.120117	1.000000	24801.587891
3498.169922	1.000000	48169.585938
3498.219971	1.000000	-60876.414063
3498.270020	1.000000	-36796.414063
3498.320068	1.000000	-17843.412109
3498.370117	1.000000	-25314.412109
3498.419922	1.000000	-2347.412354
3498.469971	1.000000	-20537.412109
3498.520020	1.000000	88065.585938
3498.570068	1.000000	70393.585938
3498.620117	1.000000	56130.585938
3498.669922	1.000000	40764.585938
3498.719971	1.000000	33525.585938
3498.770020	1.000000	8484.587891
3498.820068	1.000000	5073.587891
3498.870117	1.000000	-49020.414063
3498.919922	1.000000	-26507.412109
3498.969971	1.000000	-18399.412109
3499.020020	1.000000	-75439.414063
3499.070068	1.000000	-37030.414063
3499.120117	1.000000	-5503.412109
3499.169922	1.000000	-26688.412109
3499.219971	1.000000	-57686.414063
3499.270020	1.000000	-66300.414063
3499.320068	1.000000	-8482.412109
3499.370117	1.000000	57524.585938
3499.419922	1.000000	57541.585938
3499.469971	1.000000	29710.587891
3499.520020	1.000000	48793.585938
3499.570068	1.000000	54933.585938
3499.620117	1.000000	51629.585938
3499.669922	1.000000	-90773.414063
3499.719971	1.000000	-41027.414063
3499.770020	1.000000	-2693.412354
3499.820068	1.000000	-21683.412109
3499.870117	1.000000	56524.585938
3499.919922	1.000000	-26438.412109
3499.969971	1.000000	-44634.414063
3500.020020	1.000000	4228.587891
3500.070068	1.000000	65392.585938
3500.120117	1.000000	80403.585938
3500.169922	1.000000	19778.587891
3500.219971	1.000000	62660.585938
3500.270020	1.000000	30908.587891
3500.320068	1.000000	119066.585938
3500.370117	1.000000	147409.593750
3500.419922	1.000000	113316.585938
3500.469971	1.000000	117691.585938
3500.520020	1.000000	27607.587891
3500.570068	1.000000	80221.585938
3500.620117	1.000000	111043.585938
3500.669922	1.000000	-44447.414063
3500.719971	1.000000	-93338.414063
3500.770020	1.000000	-127228.414063
3500.820068	1.000000	-32370.412109
3500.870117	1.000000	-116931.414063
3500.919922	1.000000	-141641.406250
3500.969971	1.000000	-62014.414063
3501.020020	1.000000	-44602.414063
3501.070068	1.000000	-56221.414063
3501.120117	1.000000	-62157.414063
3501.169922	1.000000	1891.587646
3501.219971	1.000000	54764.585938
3501.270020	1.000000	43926.585938
3501.320068	1.000000	103654.585938
3501.370117	1.000000	14103.587891
3501.419922	1.000000	40030.585938
3501.469971	1.000000	40531.585938
3501.520020	1.000000	-20642.412109
3501.570068	1.000000	-59265.414063
3501.620117	1.000000	-764.412292
3501.669922	1.000000	-12629.412109
3501.719971	1.000000	-36248.414063
3501.770020	1.000000	42510.585938
3501.820068	1.000000	84490.585938
3501.870117	1.000000	103810.585938
3501.919922	1.000000	54420.585938
3501.969971	1.000000	23923.587891
3502.020020	1.000000	40198.585938
3502.070068	1.000000	44232.585938
3502.120117	1.000000	-66840.414063
3502.169922	1.000000	-33238.414063
3502.219971	1.000000	11464.587891
3502.270020	1.000000	57814.585938
3502.320068	1.000000	21512.587891
3502.370117	1.000000	133025.593750
3502.419922	1.000000	147615.593750
3502.469971	1.000000	46086.585938
3502.520020	1.000000	87632.585938
3502.570068	1.000000	33156.585938
3502.620117	1.000000	-29134.412109
3502.669922	1.000000	55008.585938
3502.719971	1.000000	-7163.412109
3502.770020	1.000000	76852.585938
3502.820068	1.000000	-20810.412109
3502.870117	1.000000	-31472.412109
3502.919922	1.000000	-64713.414063
3502.969971	1.000000	-82634.414063
3503.020020	1.000000	-50637.414063
3503.070068	1.000000	2830.587646
3503.120117	1.000000	30583.587891
3503.169922	1.000000	52765.585938
3503.219971	1.000000	96626.585938
3503.270020	1.000000	63711.585938
3503.320068	1.000000	59298.585938
3503.370117	1.000000	48291.585938
3503.419922	1.000000	88458.585938
3503.469971	1.000000	48490.585938
3503.520020	1.000000	8898.587891
3503.570068	1.000000	5381.587891
3503.620117	1.000000	-31960.412109
3503.669922	1.000000	-76363.414063
3503.719971	1.000000	-74645.414063
3503.770020	1.000000	7482.587891
3503.820068	1.000000	-1336.412354
3503.870117	1.000000	4634.587891
3503.919922	1.000000	-35971.414063
3503.969971	1.000000	39152.585938
3504.020020	1.000000	37523.585938
3504.070068	1.000000	40969.585938
3504.120117	1.000000	-11104.412109
3504.169922	1.000000	36049.585938
3504.219971	1.000000	29293.587891
3504.270020	1.000000	13.587707
3504.320068	1.000000	42608.585938
3504.370117	1.000000	45104.585938
3504.419922	1.000000	36973.585938
3504.469971	1.000000	-49446.414063
3504.520020	1.000000	-6104.412109
3504.570068	1.000000	-37188.414063
3504.620117	1.000000	-35236.414063
3504.669922	1.000000	6177.587891
3504.719971	1.000000	-10323.412109
3504.770020	1.000000	-1621.412354
3504.820068	1.000000	-47835.414063
3504.870117	1.000000	-97627.414063
3504.919922	1.000000	18631.587891
3504.969971	1.000000	44647.585938
3505.020020	1.000000	-19821.412109
3505.070068	1.000000	-35098.414063
3505.120117	1.000000	-67135.414063
3505.169922	1.000000	17737.587891
3505.219971	1.000000	-40560.414063
3505.270020	1.000000	-19124.412109
3505.320068	1.000000	15455.587891
3505.370117	1.000000	64773.585938
3505.419922	1.000000	62848.585938
3505.469971	1.000000	49025.585938
3505.520020	1.000000	17914.587891
3505.570068	1.000000	-21526.412109
3505.620117	1.000000	-42551.414063
3505.669922	1.000000	-46086.414063
3505.719971	1.000000	-28402.412109
3505.770020	1.000000	-2748.412354
3505.820068	1.000000	-27541.412109
3505.870117	1.000000	-134003.406250
3505.919922	1.000000	-60422.414063
3505.969971	1.000000	7556.587891
3506.020020	1.000000	-22185.412109
3506.070068	1.000000	-23572.412109
3506.120117	1.000000	-59609.414063
3506.169922	1.000000	9475.587891
3506.219971	1.000000	-3929.412354
3506.270020	1.000000	13683.587891
3506.320068	1.000000	-34170.414063
3506.370117	1.000000	-3922.412354
3506.419922	1.000000	-33580.414063
3506.469971	1.000000	-28220.412109
3506.520020	1.000000	-79300.414063
3506.570068	1.000000	-108547.414063
3506.620117	1.000000	-30526.412109
3506.669922	1.000000	-18133.412109
3506.719971	1.000000	-71442.414063
3506.770020	1.000000	24870.587891
3506.820068	1.000000	9304.587891
3506.870117	1.000000	75512.585938
3506.919922	1.000000	43944.585938
3506.969971	1.000000	23987.587891
3507.020020	1.000000	67889.585938
3507.070068	1.000000	47531.585938
3507.120117	1.000000	62804.585938
3507.169922	1.000000	1958.587646
3507.219971	1.000000	30268.587891
3507.270020	1.000000	32962.585938
3507.320068	1.000000	-7884.412109
3507.370117	1.000000	-24728.412109
3507.419922	1.000000	16985.587891
3507.469971	1.000000	11023.587891
3507.520020	1.000000	4796.587891
3507.570068	1.000000	58423.585938
3507.620117	1.000000	-29539.412109
3507.669922	1.000000	-76691.414063
3507.719971	1.000000	4829.587891
3507.770020	1.000000	-41889.414063
3507.820068	1.000000	-56964.414063
3507.870117	1.000000	-84814.414063
3507.919922	1.000000	-79970.414063
3507.969971	1.000000	-133485.406250
3508.020020	1.000000	-77157.414063
3508.070068	1.000000	8828.587891
3508.120117	1.000000	-32632.412109
3508.169922	1.000000	-45277.414063
3508.219971	1.000000	-93274.414063
3508.270020	1.000000	-85255.414063
3508.320068	1.000000	-40399.414063
3508.370117	1.000000	-4747.412109
3508.419922	1.000000	40442.585938
3508.469971	1.000000	64970.585938
3508.520020	1.000000	726.587708
3508.570068	1.000000	-25627.412109
3508.620117	1.000000	3177.587646
3508.669922	1.000000	-54094.414063
3508.719971	1.000000	-12570.412109
3508.770020	1.000000	992.587708
3508.820068	1.000000	1900.587646
3508.870117	1.000000	36530.585938
3508.919922	1.000000	-26799.412109
3508.969971	1.000000	-66257.414063
3509.020020	1.000000	-54512.414063
3509.070068	1.000000	32137.587891
3509.120117	1.000000	66753.585938
3509.169922	1.000000	22642.587891
3509.219971	1.000000	61344.585938
3509.270020	1.000000	61992.585938
3509.320068	1.000000	19962.587891
3509.370117	1.000000	36554.585938
3509.419922	1.000000	85130.585938
3509.469971	1.000000	38664.585938
3509.520020	1.000000	-31737.412109
3509.570068	1.000000	-24906.412109
3509.620117	1.000000	39908.585938
3509.669922	1.000000	-60599.414063
3509.719971	1.000000	-55479.414063
3509.770020	1.000000	-4762.412109
3509.820068	1.000000	-15274.412109
3509.870117	1.000000	-3912.412354
3509.919922	1.000000	90117.585938
3509.969971	1.000000	45309.585938
3510.020020	1.000000	-75863.414063
3510.070068	1.000000	17467.587891
3510.120117	1.000000	-13431.412109
3510.169922	1.000000	-65074.414063
3510.219971	1.000000	-2123.412354
3510.270020	1.000000	100522.585938
3510.320068	1.000000	78969.585938
3510.370117	1.000000	-1740.412354
3510.419922	1.000000	-22450.412109
3510.469971	1.000000	-81739.414063
3510.520020	1.000000	-67449.414063
3510.570068	1.000000	8515.587891
3510.620117	1.000000	17192.587891
3510.669922	1.000000	-8032.412109
3510.719971	1.000000	37855.585938
3510.770020	1.000000	47901.585938
3510.820068	1.000000	96308.585938
3510.870117	1.000000	154335.593750
3510.919922	1.000000	58712.585938
3510.969971	1.000000	-29433.412109
3511.020020	1.000000	-65390.414063
3511.070068	1.000000	-66584.414063
3511.120117	1.000000	35282.585938
3511.169922	1.000000	-2852.412354
3511.219971	1.000000	-27763.412109
3511.270020	1.000000	-26436.412109
3511.320068	1.000000	-34175.414063
3511.370117	1.000000	-72590.414063
3511.419922	1.000000	7387.587891
3511.469971	1.000000	-40258.414063
3511.520020	1.000000	-14663.412109
3511.570068	1.000000	-50348.414063
3511.620117	1.000000	-52233.414063
3511.669922	1.000000	-45872.414063
3511.719971	1.000000	-29074.412109
3511.770020	1.000000	26862.587891
3511.820068	1.000000	71920.585938
3511.870117	1.000000	13121.587891
3511.919922	1.000000	-4731.412109
3511.969971	1.000000	-38414.414063
3512.020020	1.000000	-2216.412354
3512.070068	1.000000	-11166.412109
3512.120117	1.000000	47091.585938
3512.169922	1.000000	-7359.412109
3512.219971	1.000000	17533.587891
3512.270020	1.000000	38780.585938
3512.320068	1.000000	40422.585938
3512.370117	1.000000	33644.585938
3512.419922	1.000000	-61670.414063
3512.469971	1.000000	-26595.412109
