"B_G","dIepr_over_dB","B_mT"
3508.27,-0.000100145201087934,350.827
3508.32,-7.55176771405839e-05,350.832
3508.37,-5.49101084980763e-05,350.837
3508.42,-3.85642061060709e-05,350.842
3508.47,-2.74344026519962e-05,350.847
3508.52,-1.90915780863062e-05,350.852
3508.57,-1.22553938033574e-05,350.857
3508.62,-7.24917986534174e-06,350.862
3508.67,-2.37656195881852e-06,350.867
3508.72,4.29787534669176e-06,350.872
3508.77,1.1376747778443e-05,350.877
3508.82,1.95408297511874e-05,350.882
3508.87,3.03458974696312e-05,350.887
3508.92,4.38453094696634e-05,350.892
3508.97,5.95702409367905e-05,350.897
3509.02,7.93925521794035e-05,350.902
3509.07,0.000102388971375947,350.907
3509.12,0.000127031307194632,350.912
3509.17,0.000150088012049972,350.917
3509.22,0.000172309175215936,350.922
3509.27,0.000193841447643391,350.927
3509.32,0.000210574727457093,350.932
3509.37,0.000212893827969288,350.937
3509.42,0.000194517083770753,350.942
3509.47,0.000157839489433453,350.947
3509.52,0.000109600339017333,350.952
3509.57,4.76534773888506e-05,350.957
3509.62,-2.18743371575706e-05,350.962
3509.67,-9.09998326392786e-05,350.967
3509.72,-0.000148421654150412,350.972
3509.77,-0.00018535620536861,350.977
3509.82,-0.000200392859156556,350.982
3509.87,-0.00020138773362259,350.987
3509.92,-0.00019547988225681,350.992
3509.97,-0.000180415555776317,350.997
3510.02,-0.000155851029268437,351.002
3510.07,-0.000128262419821237,351.007
3510.12,-9.89035187815424e-05,351.012
3510.17,-7.27635595745995e-05,351.017
3510.22,-4.82746138844961e-05,351.022
3510.27,-2.54105864158583e-05,351.027
3510.32,-5.24772686998757e-06,351.032
3510.37,9.54161509361013e-06,351.037
3510.42,1.83977425992105e-05,351.042
3510.47,2.25570905904791e-05,351.047
3510.52,2.17154160703882e-05,351.052
3510.57,1.72782246696863e-05,351.057
3510.62,8.38586681218995e-06,351.062
3510.67,-1.58161643160093e-06,351.067
3510.72,-1.07420590917593e-05,351.072
3510.77,-1.86154166968721e-05,351.077
3510.82,-2.24813374896071e-05,351.082
3510.87,-2.38632090120616e-05,351.087
3510.92,-2.33183469414604e-05,351.092
3510.97,-1.91659842466127e-05,351.097
3511.02,-1.19928366031322e-05,351.102
3511.07,-2.74424540899112e-06,351.107
3511.12,6.86001360812711e-06,351.112
3511.17,1.61559613978469e-05,351.117
3511.22,2.56491649415983e-05,351.122
3511.27,3.53830703443066e-05,351.127
3511.32,4.16102965327691e-05,351.132
3511.37,4.13456965472678e-05,351.137
3511.42,3.59514993999179e-05,351.142
3511.47,2.60089144196029e-05,351.147
3511.52,1.2601409857457e-05,351.152
3511.57,-1.67282802477655e-06,351.157
3511.62,-1.78406327667233e-05,351.162
3511.67,-3.20938907071841e-05,351.167
3511.72,-4.02676742319083e-05,351.172
3511.77,-4.25374973038814e-05,351.177
3511.82,-3.97030600162707e-05,351.182
3511.87,-3.3566830626475e-05,351.187
3511.92,-2.36119978842741e-05,351.192
3511.97,-9.27977107827739e-06,351.197
3512.02,8.68438195565031e-06,351.202
3512.07,2.97522927076369e-05,351.207
3512.12,5.16973285827948e-05,351.212
3512.17,7.4976220457924e-05,351.217
3512.22,9.96369704308509e-05,351.222
3512.27,0.00012624999216895,351.227
3512.32,0.000147231683622008,351.232
3512.37,0.000156127988887964,351.237
3512.42,0.000151990724457129,351.242
3512.47,0.000137279054760965,351.247
3512.52,0.000109845983387435,351.252
3512.57,7.02935659199873e-05,351.257
3512.62,2.26612435528086e-05,351.262
3512.67,-2.66940082176799e-05,351.267
3512.72,-7.17274266633374e-05,351.272
3512.77,-0.000104516108245693,351.277
3512.82,-0.000126235242946014,351.282
3512.87,-0.000141886665467397,351.287
3512.92,-0.000149311869992044,351.292
3512.97,-0.000146598711053952,351.297
3513.02,-0.000133561006562867,351.302
3513.07,-0.000117380357221168,351.307
3513.12,-0.000101121782221638,351.312
3513.17,-8.31781174514274e-05,351.317
3513.22,-6.59691349240657e-05,351.322
3513.27,-4.96199255916023e-05,351.327
3513.32,-3.65441599610506e-05,351.332
3513.37,-2.55354916601557e-05,351.337
3513.42,-1.71090314826102e-05,351.342
3513.47,-1.12276199783953e-05,351.347
3513.52,-7.26182812948887e-06,351.352
3513.57,-2.63980381654043e-06,351.357
3513.62,1.38153870283806e-06,351.362
3513.67,4.83784636733262e-06,351.367
3513.72,1.00704011376949e-05,351.372
3513.77,1.50190965742961e-05,351.377
3513.82,2.25981051544417e-05,351.382
3513.87,3.18436058807157e-05,351.387
3513.92,4.36135238202635e-05,351.392
3513.97,6.12343658684366e-05,351.397
3514.02,8.26937379345897e-05,351.402
3514.07,0.000106089836013342,351.407
3514.12,0.000131825377434226,351.412
3514.17,0.000160891486709142,351.417
3514.22,0.000194526964318157,351.422
3514.27,0.000224477892722673,351.427
3514.32,0.000240996002137205,351.432
3514.37,0.000237858820939243,351.437
3514.42,0.000217150052758901,351.442
3514.47,0.000180600619145172,351.447
3514.52,0.000125295579618507,351.452
3514.57,5.47790838477214e-05,351.457
3514.62,-2.04402056836417e-05,351.462
3514.67,-9.06640103745748e-05,351.467
3514.72,-0.000146407132251664,351.472
3514.77,-0.000183412690954556,351.477
3514.82,-0.000207768723592581,351.482
3514.87,-0.000221596639181919,351.487
3514.92,-0.000221449880833797,351.492
3514.97,-0.000206131882038436,351.497
3515.02,-0.00018305543398783,351.502
3515.07,-0.000158768529382546,351.507
3515.12,-0.000132886292261938,351.512
3515.17,-0.000106727543010363,351.517
3515.22,-8.19327746886151e-05,351.522
3515.27,-6.10164031406537e-05,351.527
3515.32,-4.3655055233513e-05,351.532
3515.37,-3.13229171421233e-05,351.537
3515.42,-2.31855793231646e-05,351.542
3515.47,-1.65318204640098e-05,351.547
3515.52,-1.04158981050649e-05,351.552
3515.57,-5.698551457157e-06,351.557
3515.62,-1.46940196286382e-06,351.562
3515.67,1.03574632309838e-06,351.567
3515.72,4.45753926488369e-06,351.572
3515.77,9.89206352189606e-06,351.577
3515.82,1.77216500335169e-05,351.582
3515.87,2.60320227288389e-05,351.587
3515.92,3.68924179328356e-05,351.592
3515.97,5.05008157716448e-05,351.597
3516.02,6.61213392079632e-05,351.602
3516.07,8.33520204555971e-05,351.607
3516.12,0.000102111671665114,351.612
3516.17,0.000121878351129953,351.617
3516.22,0.000142616635655709,351.622
3516.27,0.000156869584829064,351.627
3516.32,0.000157782712084966,351.632
3516.37,0.000146254860844483,351.637
3516.42,0.000125550657047453,351.642
3516.47,9.27206677961278e-05,351.647
3516.52,4.79449043135212e-05,351.652
3516.57,-2.30291429162114e-06,351.657
3516.62,-5.13024065039777e-05,351.662
3516.67,-8.99511879478801e-05,351.667
3516.72,-0.000118326562831421,351.672
3516.77,-0.000136194807879737,351.677
3516.82,-0.00014608161117361,351.682
3516.87,-0.000148395109129035,351.687
3516.92,-0.000139071953475509,351.692
3516.97,-0.000123241687676255,351.697
3517.02,-0.000105059690499012,351.702
3517.07,-8.51092722314554e-05,351.707
3517.12,-6.61018958300331e-05,351.712
3517.17,-4.58411173968338e-05,351.717
3517.22,-2.77393728179339e-05,351.722
3517.27,-1.32915983127891e-05,351.727
3517.32,-2.00104074651832e-06,351.732
3517.37,6.34363865925268e-06,351.737
3517.42,1.07225866270729e-05,351.742
3517.47,1.21661377351888e-05,351.747
3517.52,9.53041221751166e-06,351.752
3517.57,5.13198954756222e-06,351.757
3517.62,6.1767118618925e-07,351.762
3517.67,-4.35485518375223e-06,351.767
3517.72,-9.20137779490167e-06,351.772
3517.77,-1.18368913148735e-05,351.777
3517.82,-1.43402228672024e-05,351.782
3517.87,-1.47624618851619e-05,351.787
3517.92,-1.20416150936101e-05,351.792
3517.97,-6.86073294598724e-06,351.797
3518.02,-9.29473523556246e-07,351.802
3518.07,5.86126836604922e-06,351.807
3518.12,1.44805440923903e-05,351.812
3518.17,2.20110672870648e-05,351.817
3518.22,2.81699552600938e-05,351.822
3518.27,3.27962821755462e-05,351.827
3518.32,3.29389527156738e-05,351.832
3518.37,2.93466286659382e-05,351.837
3518.42,2.2044946645939e-05,351.842
3518.47,1.29608908423256e-05,351.847
3518.52,1.4557144065362e-06,351.852
3518.57,-1.04878967769189e-05,351.857
3518.62,-2.05171938529392e-05,351.862
3518.67,-2.63493547662454e-05,351.867
3518.72,-2.88425417529201e-05,351.872
3518.77,-3.09402316379782e-05,351.877
3518.82,-2.98631154869526e-05,351.882
3518.87,-2.49617128788103e-05,351.887
3518.92,-1.66816978073956e-05,351.892
3518.97,-5.94880943431181e-06,351.897
3519.02,5.81960494367462e-06,351.902
3519.07,1.90621199144044e-05,351.907
3519.12,3.47862190528099e-05,351.912
3519.17,5.19211534107131e-05,351.917
3519.22,6.89435645327727e-05,351.922
3519.27,8.17980627325263e-05,351.927
3519.32,8.8229457813911e-05,351.932
3519.37,8.93665172949854e-05,351.937
3519.42,8.33025550701796e-05,351.942
3519.47,7.02485664703982e-05,351.947
3519.52,4.91023155743024e-05,351.952
3519.57,2.27388335942192e-05,351.957
3519.62,-4.02648584101448e-06,351.962
3519.67,-2.90463369928948e-05,351.967
3519.72,-5.06648740274955e-05,351.972
3519.77,-6.83509241086252e-05,351.977
3519.82,-8.26386789421729e-05,351.982
3519.87,-8.9018174300374e-05,351.987
3519.92,-8.83177294072477e-05,351.992
3519.97,-8.27771766514789e-05,351.997
3520.02,-7.52035222719531e-05,352.002
3520.07,-6.58001095451995e-05,352.007
3520.12,-5.30328313406668e-05,352.012
3520.17,-4.11280425865913e-05,352.017
3520.22,-3.07964669883214e-05,352.022
3520.27,-2.21802246750562e-05,352.027
3520.32,-1.63620298797061e-05,352.032
3520.37,-1.04686368692984e-05,352.037
3520.42,-6.75604523482857e-06,352.042
3520.47,-4.13166131470349e-06,352.047
3520.52,-1.8402491571553e-06,352.052
3520.57,-2.5015454786539e-07,352.057
3520.62,9.33893451967026e-07,352.062
3520.67,3.85143838485269e-06,352.067
3520.72,6.71913078479649e-06,352.072
3520.77,1.05607523893652e-05,352.077
3520.82,1.56609070414115e-05,352.082
3520.87,2.25700744710462e-05,352.087
3520.92,3.0715411148014e-05,352.092
3520.97,4.06164244411092e-05,352.097
3521.02,5.38233467311408e-05,352.102
3521.07,7.06834806018184e-05,352.107
3521.12,9.02839225415202e-05,352.112
3521.17,0.000110900167987205,352.117
3521.22,0.000127693831907187,352.122
3521.27,0.000135993124785765,352.127
3521.32,0.000138833531570765,352.132
3521.37,0.000132194582345502,352.137
3521.42,0.000114008754666187,352.142
3521.47,8.43927266999419e-05,352.147
3521.52,4.61989963726577e-05,352.152
3521.57,5.44293144833252e-06,352.157
3521.62,-3.29549795184486e-05,352.162
3521.67,-6.75713319138996e-05,352.167
3521.72,-9.64586113356012e-05,352.172
3521.77,-0.000119880708499687,352.177
3521.82,-0.00013326770466113,352.182
3521.87,-0.000134478868247733,352.187
3521.92,-0.00012825937689903,352.192
3521.97,-0.000117269406907612,352.197
3522.02,-0.000102552582143238,352.202
3522.07,-8.43791498970329e-05,352.207
3522.12,-6.58022664400585e-05,352.212
3522.17,-4.93249590324223e-05,352.217
3522.22,-3.70778482423097e-05,352.222
3522.27,-2.71362164126274e-05,352.227
3522.32,-1.93729454681491e-05,352.232
3522.37,-1.44392364234208e-05,352.237
3522.42,-1.01559385759303e-05,352.242
3522.47,-6.78866715084929e-06,352.247
3522.52,-4.71605004980548e-06,352.252
3522.57,-2.71752810451901e-06,352.257
3522.62,-7.69988408508055e-08,352.262
3522.67,2.00369770984305e-06,352.267
3522.72,4.78788874449925e-06,352.272
3522.77,8.19934910551512e-06,352.277
3522.82,1.23599495053909e-05,352.282
3522.87,1.84454046057313e-05,352.287
3522.92,2.57686488619918e-05,352.292
3522.97,3.32708952545628e-05,352.297
3523.02,4.33977582613101e-05,352.302
3523.07,5.61355022208857e-05,352.307
3523.12,6.89321312000659e-05,352.312
3523.17,8.12027060528198e-05,352.317
3523.22,8.87228676498885e-05,352.322
3523.27,9.08320333790667e-05,352.327
3523.32,8.83322996347599e-05,352.332
3523.37,7.9205305066376e-05,352.337
3523.42,6.06234007877589e-05,352.342
3523.47,3.596211382856e-05,352.347
3523.52,9.84282635564422e-06,352.352
3523.57,-1.54015135853052e-05,352.357
3523.62,-3.93092342844255e-05,352.362
3523.67,-6.03758322168494e-05,352.367
3523.72,-7.69425165145653e-05,352.372
3523.77,-8.64442111537419e-05,352.377
3523.82,-8.95615596587273e-05,352.382
3523.87,-8.62215497960795e-05,352.387
3523.92,-7.90074256251639e-05,352.392
3523.97,-7.00727974389335e-05,352.397
3524.02,-5.76055647887362e-05,352.402
3524.07,-4.39888280006122e-05,352.407
3524.12,-3.14716511522383e-05,352.412
3524.17,-2.06865593231109e-05,352.417
3524.22,-1.19247803054915e-05,352.422
3524.27,-5.21927330990283e-06,352.427
3524.32,1.4592206017636e-07,352.432
3524.37,2.37286905947749e-06,352.437
3524.42,3.44190804199591e-06,352.442
3524.47,3.21231508653981e-06,352.447
3524.52,2.36070408297512e-06,352.452
3524.57,4.8695086301525e-07,352.457
3524.62,-1.18357088263539e-06,352.462
3524.67,-3.50877513878858e-06,352.467
3524.72,-5.39242677073461e-06,352.472
3524.77,-7.02467037992674e-06,352.477
3524.82,-7.30447602669538e-06,352.482
3524.87,-6.38971320010704e-06,352.487
3524.92,-3.35837647123051e-06,352.492
3524.97,-5.61434285018441e-07,352.497
3525.02,3.72410999000311e-06,352.502
3525.07,8.24497280164533e-06,352.507
3525.12,1.3929370195651e-05,352.512
3525.17,1.6814257343511e-05,352.517
3525.22,1.86770224469211e-05,352.522
3525.27,1.916157872174e-05,352.527
3525.32,1.80324688749332e-05,352.532
3525.37,1.45988779671848e-05,352.537
3525.42,9.93510297159253e-06,352.542
3525.47,3.6357466615116e-06,352.547
3525.52,-2.82909595228698e-06,352.552
3525.57,-8.50474997919178e-06,352.557
3525.62,-1.28856635405116e-05,352.562
3525.67,-1.69764450971811e-05,352.567
3525.72,-2.01620400824453e-05,352.572
3525.77,-2.05197087386461e-05,352.577
3525.82,-1.8861528692519e-05,352.582
3525.87,-1.46330235817521e-05,352.587
3525.92,-1.00090459812395e-05,352.592
3525.97,-4.26654331644512e-06,352.597
3526.02,3.35800169956155e-06,352.602
3526.07,1.126816467937e-05,352.607
3526.12,1.9139665206959e-05,352.612
3526.17,2.73174090054388e-05,352.617
3526.22,3.2975369334683e-05,352.622
3526.27,3.83464402732544e-05,352.627
3526.32,4.0781386623851e-05,352.632
3526.37,3.9874542107331e-05,352.637
3526.42,3.53243911694398e-05,352.642
3526.47,2.62983365955249e-05,352.647
3526.52,1.61755927209721e-05,352.652
3526.57,4.97484051507723e-06,352.657
3526.62,-7.48488327708402e-06,352.662
3526.67,-1.97113206550875e-05,352.667
3526.72,-3.05506704721094e-05,352.672
3526.77,-3.86646225389248e-05,352.677
3526.82,-4.32840335186831e-05,352.682
3526.87,-4.45661956402085e-05,352.687
3526.92,-4.24191544793157e-05,352.692
3526.97,-3.7818041306774e-05,352.697
3527.02,-3.18039807687317e-05,352.702
3527.07,-2.5057303147545e-05,352.707
3527.12,-1.89056018407889e-05,352.712
3527.17,-1.39288757207922e-05,352.717
3527.22,-9.6611706121733e-06,352.722
3527.27,-6.76860847614931e-06,352.727
3527.32,-5.8724030001423e-06,352.732
3527.37,-3.34622044449934e-06,352.737
3527.42,-2.00146586065027e-06,352.742
3527.47,-1.27988608283729e-06,352.747
3527.52,-1.84503501234397e-07,352.752
3527.57,5.19973281297126e-07,352.757
3527.62,1.26555190554054e-06,352.762
3527.67,2.29591445182204e-06,352.767
3527.72,3.25495403397512e-06,352.772
3527.77,4.64376386655175e-06,352.777
3527.82,7.63639954732057e-06,352.782
3527.87,1.15310865827715e-05,352.787
3527.92,1.59107555665339e-05,352.792
3527.97,2.14411324324494e-05,352.797
3528.02,2.93734936416351e-05,352.802
3528.07,3.74849375350719e-05,352.807
3528.12,4.72368476399901e-05,352.812
3528.17,5.3935326268384e-05,352.817
3528.22,6.00303218248226e-05,352.822
3528.27,6.39106785985016e-05,352.827
3528.32,6.35082610863053e-05,352.832
3528.37,5.64904904206124e-05,352.837
3528.42,4.46049481495006e-05,352.842
3528.47,2.993275141921e-05,352.847
3528.52,1.26817519535113e-05,352.852
3528.57,-5.77950884998125e-06,352.857
3528.62,-2.45916980132403e-05,352.862
3528.67,-4.20753937675583e-05,352.867
3528.72,-5.52234668370703e-05,352.872
3528.77,-6.32194698692528e-05,352.877
3528.82,-6.52458502148393e-05,352.882
3528.87,-6.3859338236018e-05,352.887
3528.92,-5.88111526678821e-05,352.892
3528.97,-5.00723365257167e-05,352.897
3529.02,-4.02145036412144e-05,352.902
3529.07,-3.06310908786617e-05,352.907
3529.12,-2.30329141260504e-05,352.912
3529.17,-1.7318814119517e-05,352.917
3529.22,-1.24697475359042e-05,352.922
3529.27,-8.89169781187044e-06,352.927
3529.32,-6.45234369895834e-06,352.932
3529.37,-3.81148996238411e-06,352.937
3529.42,-2.59908012014173e-06,352.942
3529.47,-1.86638248905667e-06,352.947
3529.52,-1.32171507597908e-06,352.952
3529.57,-7.56270838982877e-07,352.957
3529.62,5.6356090447954e-07,352.962
3529.67,1.09003339774931e-06,352.967
3529.72,1.10350056596116e-06,352.972
3529.77,3.41422863711989e-06,352.977
3529.82,7.33485043142372e-06,352.982
3529.87,1.01704193057305e-05,352.987
3529.92,1.36131412175448e-05,352.992
3529.97,1.80532233943439e-05,352.997
3530.02,2.36837303004349e-05,353.002
3530.07,2.91146326969151e-05,353.007
3530.12,3.44787093892945e-05,353.012
3530.17,3.85859182509999e-05,353.017
3530.22,4.14700983669353e-05,353.022
3530.27,4.21875970490814e-05,353.027
3530.32,3.80166859534236e-05,353.032
3530.37,3.10896771549035e-05,353.037
3530.42,2.22430901054015e-05,353.042
3530.47,1.13195542655952e-05,353.047
3530.52,-4.64056299486641e-07,353.052
3530.57,-1.36742390680782e-05,353.057
3530.62,-2.51435095811776e-05,353.062
3530.67,-3.42970872074655e-05,353.067
3530.72,-4.08803129198002e-05,353.072
3530.77,-4.28109307135563e-05,353.077
3530.82,-4.24716359376273e-05,353.082
3530.87,-4.02535962418121e-05,353.087
3530.92,-3.48299028860327e-05,353.092
3530.97,-2.76839647844403e-05,353.097
3531.02,-2.14160484612211e-05,353.102
3531.07,-1.56486727041823e-05,353.107
3531.12,-1.07714255285064e-05,353.112
3531.17,-7.28098735218334e-06,353.117
3531.22,-4.12640108668122e-06,353.122
3531.27,-1.12650944883282e-06,353.127
3531.32,-8.43408048820107e-07,353.132
3531.37,-7.7570750458452e-07,353.137
3531.42,6.13558163262509e-09,353.142
3531.47,5.89669589550068e-07,353.147
3531.52,8.2107039878838e-07,353.152
3531.57,-6.53764634553993e-07,353.157
3531.62,-2.0051688284839e-06,353.162
3531.67,-2.43870469513947e-06,353.167
3531.72,-3.65553796179701e-06,353.172
3531.77,-2.81867394372563e-06,353.177
3531.82,-2.3777903149156e-06,353.182
3531.87,-1.63714976189134e-06,353.187
3531.92,6.52978033569697e-07,353.192
3531.97,2.08644729434992e-06,353.197
3532.02,3.68580720671376e-06,353.202
3532.07,6.08885209787112e-06,353.207
3532.12,7.37389828316539e-06,353.212
3532.17,8.68694830254165e-06,353.217
3532.22,9.87208315769407e-06,353.222
3532.27,9.63852321615398e-06,353.227
3532.32,7.59480101078716e-06,353.232
3532.37,4.72939751482753e-06,353.237
3532.42,2.79541684454337e-06,353.242
3532.47,3.69816257561438e-07,353.247
3532.52,-2.574492861215e-06,353.252
3532.57,-5.76384898782563e-06,353.257
3532.62,-8.08587831264594e-06,353.262
3532.67,-9.65681431104214e-06,353.267
3532.72,-9.95365584728827e-06,353.272
3532.77,-1.01515218638436e-05,353.277
3532.82,-8.58412997484219e-06,353.282
3532.87,-7.06328864265085e-06,353.287
3532.92,-4.99399190672191e-06,353.292
3532.97,-9.84950917776662e-07,353.297
3533.02,1.74193703925459e-06,353.302
3533.07,5.12693740172033e-06,353.307
3533.12,7.26598194204665e-06,353.312
3533.17,1.1053701312126e-05,353.317
3533.22,1.3340376803267e-05,353.322
3533.27,1.3931225035732e-05,353.327
3533.32,1.4382378526993e-05,353.332
3533.37,1.4512931076917e-05,353.337
3533.42,1.11568250507676e-05,353.342
3533.47,8.39210704015852e-06,353.347
3533.52,3.30409275274378e-06,353.352
3533.57,-1.85862079998425e-06,353.357
3533.62,-6.87616906386288e-06,353.362
3533.67,-1.14591774086296e-05,353.367
3533.72,-1.51205220938527e-05,353.372
3533.77,-1.62611614834067e-05,353.377
3533.82,-1.62826319845133e-05,353.382
3533.87,-1.59914399913366e-05,353.387
3533.92,-1.36324458740212e-05,353.392
3533.97,-1.00491073945695e-05,353.397
3534.02,-8.44548906919695e-06,353.402
3534.07,-6.27070585502982e-06,353.407
3534.12,-5.31535805349636e-06,353.412
3534.17,-4.31499961515984e-06,353.417
3534.22,-2.51377090107191e-06,353.422
3534.27,-1.82665445470387e-06,353.427
3534.32,-1.52554164015297e-06,353.432
3534.37,-7.05319791546404e-07,353.437
3534.42,-3.61339775434579e-07,353.442
3534.47,-3.15031421807639e-07,353.447
3534.52,4.87969013109289e-08,353.452
3534.57,-4.28572694125012e-07,353.457
3534.62,-2.31154183609702e-07,353.462
3534.67,8.60444917178817e-07,353.467
3534.72,1.71582608178122e-06,353.472
3534.77,2.22797002632128e-06,353.477
3534.82,4.10294485508978e-06,353.482
3534.87,4.64931048725239e-06,353.487
3534.92,6.84741680516438e-06,353.492
3534.97,8.89018641925919e-06,353.497
3535.02,1.23130280924368e-05,353.502
3535.07,1.45263199346309e-05,353.507
3535.12,1.75957916385868e-05,353.512
3535.17,2.07027718336381e-05,353.517
3535.22,2.21760182825926e-05,353.522
3535.27,2.28683233588133e-05,353.527
3535.32,2.17969999471964e-05,353.532
3535.37,1.93109548779385e-05,353.537
3535.42,1.47088617054505e-05,353.542
3535.47,7.89056857448939e-06,353.547
3535.52,3.63278449700496e-07,353.552
3535.57,-8.00399461850258e-06,353.557
3535.62,-1.54703149513983e-05,353.562
3535.67,-2.06819143918586e-05,353.567
3535.72,-2.38268751784361e-05,353.572
3535.77,-2.54811933982908e-05,353.577
3535.82,-2.43772995318375e-05,353.582
3535.87,-2.18278028222209e-05,353.587
3535.92,-1.76188842857232e-05,353.592
3535.97,-1.41269878560555e-05,353.597
3536.02,-1.09170136940449e-05,353.602
3536.07,-7.34157282831565e-06,353.607
3536.12,-5.57161237735457e-06,353.612
3536.17,-3.82930224451312e-06,353.617
3536.22,-3.1469045650098e-06,353.622
3536.27,-1.96417887639203e-06,353.627
3536.32,-1.91333522620994e-06,353.632
3536.37,-1.43601707884838e-06,353.637
3536.42,-9.14433433056159e-07,353.642
3536.47,-1.71799301017276e-07,353.647
3536.52,-1.98968568934941e-07,353.652
3536.57,-4.11550229304325e-07,353.657
3536.62,-6.05066543436708e-08,353.662
3536.67,1.92158806893696e-07,353.667
3536.72,1.27368501011772e-06,353.672
3536.77,1.74990009817899e-06,353.677
3536.82,3.20660289507199e-06,353.682
3536.87,4.10040759495484e-06,353.687
3536.92,5.53386112371537e-06,353.692
3536.97,7.25842162282621e-06,353.697
3537.02,8.78863560290581e-06,353.702
3537.07,1.03149961471235e-05,353.707
3537.12,1.2279580560023e-05,353.712
3537.17,1.45114946386396e-05,353.717
3537.22,1.48245486854129e-05,353.722
3537.27,1.36158239114617e-05,353.727
3537.32,1.24650131069399e-05,353.732
3537.37,9.63593001994904e-06,353.737
3537.42,5.88178795396596e-06,353.742
3537.47,1.31814747343484e-06,353.747
3537.52,-4.1822006726648e-06,353.752
3537.57,-9.26658135297271e-06,353.757
3537.62,-1.2617356112291e-05,353.762
3537.67,-1.52010924090726e-05,353.767
3537.72,-1.62064157329818e-05,353.772
3537.77,-1.65033221550691e-05,353.777
3537.82,-1.48075888689906e-05,353.782
3537.87,-1.27735564690289e-05,353.787
3537.92,-9.59820225945924e-06,353.792
3537.97,-6.8103949578779e-06,353.797
3538.02,-4.67722594234379e-06,353.802
3538.07,-4.22757377520144e-06,353.807
3538.12,-2.32894917603931e-06,353.812
3538.17,-1.80793153335535e-06,353.817
3538.22,-1.98597604414743e-06,353.822
3538.27,-5.6809962711897e-07,353.827
3538.32,3.46526715458582e-07,353.832
3538.37,-1.98926057521746e-07,353.837
3538.42,-2.94992884092856e-07,353.842
3538.47,4.30334610409747e-07,353.847
3538.52,-9.91583301295949e-09,353.852
3538.57,-5.95342765609072e-07,353.857
3538.62,-3.68419044453066e-07,353.862
3538.67,-8.79433115339282e-07,353.867
3538.72,-3.85287125720569e-07,353.872
3538.77,-6.78166185728337e-07,353.877
3538.82,-1.83040213643344e-07,353.882
3538.87,3.92694110189136e-07,353.887
3538.92,9.44268474229581e-07,353.892
3538.97,2.12617532870272e-06,353.897
3539.02,2.41565120325199e-06,353.902
3539.07,3.36385484992576e-06,353.907
3539.12,3.01433048551614e-06,353.912
3539.17,2.47341526401378e-06,353.917
3539.22,3.98080732753567e-06,353.922
3539.27,3.26846595104296e-06,353.927
3539.32,2.25989609763126e-06,353.932
3539.37,8.18398892085449e-07,353.937
3539.42,1.12219459283352e-07,353.942
3539.47,-1.26158603817793e-06,353.947
3539.52,-2.26526036674372e-06,353.952
3539.57,-2.81912814461398e-06,353.957
3539.62,-3.83976228960207e-06,353.962
3539.67,-3.60948915153484e-06,353.967
3539.72,-3.94297776339848e-06,353.972
3539.77,-4.74110493427736e-06,353.977
3539.82,-3.1051673070228e-06,353.982
3539.87,-1.92605956341226e-06,353.987
3539.92,-7.88116362352072e-07,353.992
3539.97,-2.9415831792854e-07,353.997
3540.02,2.50028027467072e-07,354.002
3540.07,9.44953131726313e-07,354.007
3540.12,2.36938088615265e-06,354.012
3540.17,3.87828546100719e-06,354.017
3540.22,3.32223841384995e-06,354.022
3540.27,3.24273088395995e-06,354.027
3540.32,4.34261972780166e-06,354.032
3540.37,3.08111815308942e-06,354.037
3540.42,2.72828684822173e-06,354.042
3540.47,1.9077472128175e-06,354.047
3540.52,-4.63861528342919e-08,354.052
3540.57,-2.07168352803561e-06,354.057
3540.62,-3.95761511419461e-06,354.062
3540.67,-4.29371705924838e-06,354.067
3540.72,-4.24931053200125e-06,354.072
3540.77,-4.90812780183775e-06,354.077
3540.82,-4.97196651980092e-06,354.082
3540.87,-3.09500931671182e-06,354.087
3540.92,-2.65890486572211e-06,354.092
3540.97,-1.85586650789773e-06,354.097
3541.02,-1.32542028125551e-06,354.102
3541.07,-1.65593756908105e-06,354.107
3541.12,-1.07256917781584e-06,354.112
3541.17,-4.99918032681432e-07,354.117
3541.22,-4.98830635480742e-07,354.122
3541.27,-4.97398672088886e-07,354.127
3541.32,-5.24241273357784e-07,354.132
3541.37,-3.03589139329591e-07,354.137
3541.42,2.26091864395081e-07,354.142
3541.47,5.99058048118109e-08,354.147
3541.52,-2.13681992786261e-07,354.152
3541.57,-1.39168426485349e-07,354.157
3541.62,-1.08219973468683e-08,354.162
3541.67,2.12304741862868e-07,354.167
3541.72,-9.4432995146651e-08,354.172
3541.77,8.74113455242642e-07,354.177
3541.82,1.19712195495222e-06,354.182
3541.87,1.47734152863882e-06,354.187
3541.92,1.51065705192747e-06,354.192
3541.97,1.36644043882518e-06,354.197
3542.02,3.01447815674092e-06,354.202
3542.07,4.52086337100292e-06,354.207
3542.12,4.60123455381363e-06,354.212
3542.17,5.50255482406092e-06,354.217
3542.22,6.20110684057862e-06,354.222
3542.27,6.29358258893612e-06,354.227
3542.32,5.31184862446492e-06,354.232
3542.37,3.52071525228958e-06,354.237
3542.42,2.5635640718595e-06,354.242
3542.47,9.04620987817572e-07,354.247
3542.52,-1.87423591328388e-06,354.252
3542.57,-3.97409611785775e-06,354.257
3542.62,-5.29077079456964e-06,354.262
